"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"24000100001",1214429,MD,Industrial Flow,,
"24000100001",1214429,MD,Infiltration Flow,,
"24000100001",1214429,MD,Wet Weather Peak,,
"24000100001",1214429,MD,Total Flow,0.75,0.75
"02000272001",1216419,AK,Municipal Flow,0.06,0.06
"02000272001",1216419,AK,Industrial Flow,,
"02000272001",1216419,AK,Infiltration Flow,,
"02000272001",1216419,AK,Wet Weather Peak,,
"02000272001",1216419,AK,Total Flow,0.06,0.06
"02000355001",1216462,AK,Municipal Flow,0.1,0.1
"02000355001",1216462,AK,Industrial Flow,,
"02000355001",1216462,AK,Infiltration Flow,,
"02000355001",1216462,AK,Wet Weather Peak,,
"02000355001",1216462,AK,Total Flow,0.1,0.1
"36001015003",1220264,NY,Municipal Flow,0.236,0.236
"36001015003",1220264,NY,Industrial Flow,,
"36001015003",1220264,NY,Infiltration Flow,,
"36001015003",1220264,NY,Wet Weather Peak,,
"36001015003",1220264,NY,Total Flow,0.236,0.236
"36002001008",1220312,NY,Municipal Flow,53.4,53.4
"36002001008",1220312,NY,Industrial Flow,6.6,6.6
"36002001008",1220312,NY,Infiltration Flow,,
"36002001008",1220312,NY,Wet Weather Peak,120,120
"36002001008",1220312,NY,Total Flow,60,60
"36003059001",1220458,NY,Municipal Flow,6,6
"36003059001",1220458,NY,Industrial Flow,,
"36003059001",1220458,NY,Infiltration Flow,,
"36003059001",1220458,NY,Wet Weather Peak,,
"36003059001",1220458,NY,Total Flow,6,6
"18120000022",3525058,IN,Industrial Flow,,
"18120000022",3525058,IN,Infiltration Flow,,
"18120000022",3525058,IN,Wet Weather Peak,,
"18120000022",3525058,IN,Total Flow,0.024,0.024
"18120000034",3525070,IN,Municipal Flow,0.118,0.118
"18120000034",3525070,IN,Industrial Flow,,
"18120000034",3525070,IN,Infiltration Flow,,
"18120000034",3525070,IN,Wet Weather Peak,,
"18120000034",3525070,IN,Total Flow,0.118,0.118
"12000133020",3533396,FL,Municipal Flow,0.998,0.998
"12000133020",3533396,FL,Industrial Flow,,
"12000133020",3533396,FL,Infiltration Flow,,
"12000133020",3533396,FL,Wet Weather Peak,,
"12000133020",3533396,FL,Total Flow,0.998,0.998
"54005203001",3536376,WV,Municipal Flow,0.6,1
"54005203001",3536376,WV,Industrial Flow,,
"54005203001",3536376,WV,Infiltration Flow,,
"54005203001",3536376,WV,Wet Weather Peak,,
"54005203001",3536376,WV,Total Flow,0.6,1
"29002214001",3536956,MO,Municipal Flow,,
"29002214001",3536956,MO,Industrial Flow,,
"29002214001",3536956,MO,Infiltration Flow,,
"29002214001",3536956,MO,Wet Weather Peak,,
"29002214001",3536956,MO,Total Flow,0.016,0.016
"16000000461",3538676,ID,Municipal Flow,0.06,0.13
"16000000461",3538676,ID,Industrial Flow,,
"16000000461",3538676,ID,Infiltration Flow,,
"16000000461",3538676,ID,Wet Weather Peak,,
"16000000461",3538676,ID,Total Flow,0.06,0.13
"39009630006",386356,OH,Municipal Flow,0.024,0.024
"39009630006",386356,OH,Industrial Flow,,
"39009630006",386356,OH,Infiltration Flow,,
"39009630006",386356,OH,Wet Weather Peak,,
"39009630006",386356,OH,Total Flow,0.024,0.024
"35000000021",494000,NM,Municipal Flow,0.06,0.06
"35000000021",494000,NM,Industrial Flow,,
"35000000021",494000,NM,Infiltration Flow,,
"35000000021",494000,NM,Wet Weather Peak,,
"35000000021",494000,NM,Total Flow,0.06,0.06
"17002030001",505059,IL,Municipal Flow,,
"17002030001",505059,IL,Industrial Flow,,
"17002030001",505059,IL,Infiltration Flow,,
"17002030001",505059,IL,Wet Weather Peak,1.4,4
"17002030001",505059,IL,Total Flow,0.7,2
"08000217001",1067009,CO,Municipal Flow,,
"08000217001",1067009,CO,Industrial Flow,,
"08000217001",1067009,CO,Infiltration Flow,,
"16000136001",1128669,ID,Total Flow,0.37,0.83
"20000114001",1130123,KS,Municipal Flow,0.061,0.061
"20000114001",1130123,KS,Industrial Flow,,
"20000114001",1130123,KS,Infiltration Flow,,
"20000114001",1130123,KS,Wet Weather Peak,,
"20000114001",1130123,KS,Total Flow,0.061,0.061
"20000139001",1130149,KS,Municipal Flow,0.159,0.159
"20000139001",1130149,KS,Industrial Flow,0.15,0.15
"20000139001",1130149,KS,Infiltration Flow,,
"20000139001",1130149,KS,Wet Weather Peak,,
"20000139001",1130149,KS,Total Flow,0.309,0.309
"20000738001",1130390,KS,Municipal Flow,0.121,0.121
"20000738001",1130390,KS,Industrial Flow,,
"20000738001",1130390,KS,Infiltration Flow,,
"20000738001",1130390,KS,Wet Weather Peak,,
"20000738001",1130390,KS,Total Flow,0.121,0.121
"20001117002",1130510,KS,Municipal Flow,2.5,2.5
"20001117002",1130510,KS,Industrial Flow,,
"20001117002",1130510,KS,Infiltration Flow,,
"20001117002",1130510,KS,Wet Weather Peak,,
"20001117002",1130510,KS,Total Flow,2.5,2.5
"20001280001",1130568,KS,Municipal Flow,0.011,0.011
"20001280001",1130568,KS,Industrial Flow,,
"20001280001",1130568,KS,Infiltration Flow,,
"20001280001",1130568,KS,Wet Weather Peak,,
"20001280001",1130568,KS,Total Flow,0.011,0.011
"20001324001",1130593,KS,Municipal Flow,1,1
"20001324001",1130593,KS,Industrial Flow,,
"20001324001",1130593,KS,Infiltration Flow,,
"20001324001",1130593,KS,Wet Weather Peak,,
"20001324001",1130593,KS,Total Flow,1,1
"29001061001",1133342,MO,Municipal Flow,,
"29001061001",1133342,MO,Industrial Flow,,
"29001061001",1133342,MO,Infiltration Flow,,
"29001061001",1133342,MO,Wet Weather Peak,,
"29001061001",1133342,MO,Total Flow,0.18,0.18
"29001108001",1133389,MO,Municipal Flow,0.068,0.068
"29001108001",1133389,MO,Industrial Flow,,
"29001108001",1133389,MO,Infiltration Flow,,
"29001108001",1133389,MO,Wet Weather Peak,,
"29001108001",1133389,MO,Total Flow,0.068,0.068
"29002024001",1133643,MO,Municipal Flow,,
"29002024001",1133643,MO,Industrial Flow,,
"29002024001",1133643,MO,Infiltration Flow,,
"29002024001",1133643,MO,Wet Weather Peak,,
"29002024001",1133643,MO,Total Flow,0.02,0.02
"29002071001",1133670,MO,Municipal Flow,0.5,0.5
"29002071001",1133670,MO,Industrial Flow,,
"29002071001",1133670,MO,Infiltration Flow,,
"29002071001",1133670,MO,Wet Weather Peak,,
"29002071001",1133670,MO,Total Flow,0.5,0.5
"29002252001",1133749,MO,Municipal Flow,,
"29002252001",1133749,MO,Industrial Flow,,
"29002252001",1133749,MO,Infiltration Flow,,
"29002252001",1133749,MO,Wet Weather Peak,,
"29002252001",1133749,MO,Total Flow,0.1,0.1
"29002257001",1133753,MO,Municipal Flow,,
"29002257001",1133753,MO,Industrial Flow,,
"29002257001",1133753,MO,Infiltration Flow,,
"29002257001",1133753,MO,Wet Weather Peak,,
"29002257001",1133753,MO,Total Flow,0.13,0.13
"04000306001",1069324,AZ,Municipal Flow,0.12,0.12
"04000306001",1069324,AZ,Industrial Flow,,
"04000306001",1069324,AZ,Infiltration Flow,,
"04000306001",1069324,AZ,Wet Weather Peak,,
"04000306001",1069324,AZ,Total Flow,0.12,0.12
"04001341002",1069470,AZ,Municipal Flow,,
"04001341002",1069470,AZ,Industrial Flow,,
"04001341002",1069470,AZ,Infiltration Flow,,
"04001341002",1069470,AZ,Wet Weather Peak,,
"04001341002",1069470,AZ,Total Flow,0.8,0.8
"04002116001",1069587,AZ,Municipal Flow,2,10.5
"04002116001",1069587,AZ,Industrial Flow,,
"04002116001",1069587,AZ,Infiltration Flow,,
"04002116001",1069587,AZ,Wet Weather Peak,,
"04002116001",1069587,AZ,Total Flow,2,10.5
"04002117001",1069589,AZ,Municipal Flow,,
"04002117001",1069589,AZ,Industrial Flow,,
"04002117001",1069589,AZ,Infiltration Flow,,
"04002117001",1069589,AZ,Wet Weather Peak,,
"04002117001",1069589,AZ,Total Flow,2.5,2.5
"34004013001",1073696,NJ,Municipal Flow,6.01,6.01
"34004013001",1073696,NJ,Industrial Flow,0.29,0.29
"34004013001",1073696,NJ,Infiltration Flow,,
"34004013001",1073696,NJ,Wet Weather Peak,,
"34004013001",1073696,NJ,Total Flow,6.3,6.3
"12000050001",1078169,FL,Municipal Flow,,
"12000050001",1078169,FL,Industrial Flow,,
"12000050001",1078169,FL,Infiltration Flow,,
"12000050001",1078169,FL,Wet Weather Peak,,
"12000050001",1078169,FL,Total Flow,2.5,2.5
"12000137001",1078295,FL,Municipal Flow,3.5,3.5
"12000137001",1078295,FL,Industrial Flow,,
"12000137001",1078295,FL,Infiltration Flow,,
"12000137001",1078295,FL,Wet Weather Peak,,
"12000137001",1078295,FL,Total Flow,3.5,3.5
"12000510001",1078445,FL,Municipal Flow,,
"12000510001",1078445,FL,Industrial Flow,,
"42003193001",1196167,PA,Municipal Flow,1.05,1.05
"42003193001",1196167,PA,Industrial Flow,,
"42003193001",1196167,PA,Infiltration Flow,,
"42003193001",1196167,PA,Wet Weather Peak,,
"42003193001",1196167,PA,Total Flow,1.05,1.05
"42005225001",1196719,PA,Municipal Flow,1.16,1.16
"42005225001",1196719,PA,Industrial Flow,,
"42005225001",1196719,PA,Infiltration Flow,,
"42005225001",1196719,PA,Wet Weather Peak,,
"42005225001",1196719,PA,Total Flow,1.16,1.16
"42006086001",1197019,PA,Municipal Flow,2.2,2.2
"42006086001",1197019,PA,Industrial Flow,,
"42006086001",1197019,PA,Infiltration Flow,,
"42006086001",1197019,PA,Wet Weather Peak,,
"42006086001",1197019,PA,Total Flow,2.2,2.2
"55001000001",1206139,WI,Municipal Flow,,
"55001000001",1206139,WI,Industrial Flow,,
"55001000001",1206139,WI,Infiltration Flow,,
"55001000001",1206139,WI,Wet Weather Peak,,
"55001000001",1206139,WI,Total Flow,4.5,4.5
"55003680001",1206530,WI,Municipal Flow,,
"55003680001",1206530,WI,Industrial Flow,,
"55003680001",1206530,WI,Infiltration Flow,,
"55003680001",1206530,WI,Wet Weather Peak,,
"55003680001",1206530,WI,Total Flow,0.65,0.7
"55005250001",1206725,WI,Municipal Flow,0.04,0.04
"55005250001",1206725,WI,Industrial Flow,,
"55005250001",1206725,WI,Infiltration Flow,,
"55005250001",1206725,WI,Wet Weather Peak,,
"55005250001",1206725,WI,Total Flow,0.04,0.04
"24000030008",1214248,MD,Municipal Flow,0.045,0.045
"24000030008",1214248,MD,Industrial Flow,,
"24000030008",1214248,MD,Infiltration Flow,,
"24000030008",1214248,MD,Wet Weather Peak,,
"24000030008",1214248,MD,Total Flow,0.045,0.045
"24000085001",1214396,MD,Municipal Flow,0.15,0.15
"24000085001",1214396,MD,Industrial Flow,0.02,0.02
"24000085001",1214396,MD,Infiltration Flow,,
"24000085001",1214396,MD,Wet Weather Peak,,
"24000085001",1214396,MD,Total Flow,0.17,0.17
"02000303001",1216434,AK,Municipal Flow,0.05,0.05
"02000303001",1216434,AK,Industrial Flow,,
"02000303001",1216434,AK,Infiltration Flow,,
"02000303001",1216434,AK,Wet Weather Peak,,
"02000303001",1216434,AK,Total Flow,0.05,0.05
"36001015025",1220279,NY,Municipal Flow,0.4,0.4
"20001519001",1130637,KS,Wet Weather Peak,,
"20001901001",1130686,KS,Municipal Flow,0.013,0.013
"20001901001",1130686,KS,Industrial Flow,,
"20001901001",1130686,KS,Infiltration Flow,,
"20001901001",1130686,KS,Wet Weather Peak,,
"20001901001",1130686,KS,Total Flow,0.013,0.013
"29001083001",1133364,MO,Municipal Flow,0.15,0.15
"29001083001",1133364,MO,Industrial Flow,,
"29001083001",1133364,MO,Infiltration Flow,,
"29001083001",1133364,MO,Wet Weather Peak,,
"29001083001",1133364,MO,Total Flow,0.15,0.15
"29002171001",1133714,MO,Municipal Flow,,
"29002171001",1133714,MO,Industrial Flow,,
"29002171001",1133714,MO,Infiltration Flow,,
"29002171001",1133714,MO,Wet Weather Peak,,
"29002171001",1133714,MO,Total Flow,0.033,0.033
"29002452001",1133847,MO,Municipal Flow,,
"29002452001",1133847,MO,Industrial Flow,,
"29002452001",1133847,MO,Infiltration Flow,,
"29002452001",1133847,MO,Wet Weather Peak,,
"29002452001",1133847,MO,Total Flow,0.039,0.039
"29002495001",1133870,MO,Municipal Flow,,
"29002495001",1133870,MO,Industrial Flow,,
"29002495001",1133870,MO,Infiltration Flow,,
"29002495001",1133870,MO,Wet Weather Peak,,
"29002495001",1133870,MO,Total Flow,0.07,0.07
"29003004001",1133890,MO,Municipal Flow,,
"29003004001",1133890,MO,Industrial Flow,,
"29003004001",1133890,MO,Infiltration Flow,,
"29003004001",1133890,MO,Wet Weather Peak,,
"29003004001",1133890,MO,Total Flow,0.005,0.005
"29004058001",1134075,MO,Municipal Flow,0.015,0.015
"29004058001",1134075,MO,Industrial Flow,,
"29004058001",1134075,MO,Infiltration Flow,,
"29004058001",1134075,MO,Wet Weather Peak,,
"29004058001",1134075,MO,Total Flow,0.015,0.015
"29004059101",1134077,MO,Municipal Flow,0.015,0
"29004059101",1134077,MO,Industrial Flow,,
"29004059101",1134077,MO,Infiltration Flow,,
"29004059101",1134077,MO,Wet Weather Peak,,
"29004059101",1134077,MO,Total Flow,0.015,0
"23000042001",1142476,ME,Municipal Flow,1.5,1.5
"23000042001",1142476,ME,Industrial Flow,,
"23000042001",1142476,ME,Infiltration Flow,,
"23000042001",1142476,ME,Wet Weather Peak,2.2,2.2
"23000042001",1142476,ME,Total Flow,1.5,1.5
"23000107001",1142546,ME,Municipal Flow,0.3,0.3
"23000107001",1142546,ME,Industrial Flow,,
"23000107001",1142546,ME,Infiltration Flow,,
"23000107001",1142546,ME,Wet Weather Peak,,
"23000107001",1142546,ME,Total Flow,0.3,0.3
"23000129001",1142567,ME,Municipal Flow,0.166,0.166
"23000129001",1142567,ME,Industrial Flow,,
"23000129001",1142567,ME,Infiltration Flow,,
"36005180001",3484352,NY,Industrial Flow,,
"36005180001",3484352,NY,Infiltration Flow,,
"36005180001",3484352,NY,Total Flow,0,0.05
"36005180001",3484352,NY,Wet Weather Peak,,
"29000000069",3607442,MO,Municipal Flow,,
"29000000069",3607442,MO,Industrial Flow,,
"29000000069",3607442,MO,Infiltration Flow,,
"29000000069",3607442,MO,Total Flow,0.06,0
"29000000069",3607442,MO,Wet Weather Peak,,
"29000000072",3607463,MO,Municipal Flow,,
"29000000072",3607463,MO,Industrial Flow,,
"29000000072",3607463,MO,Infiltration Flow,,
"29000000072",3607463,MO,Total Flow,0.08,0.08
"29000000072",3607463,MO,Wet Weather Peak,,
"29000000093",3607495,MO,Municipal Flow,,
"29000000093",3607495,MO,Industrial Flow,,
"29000000093",3607495,MO,Infiltration Flow,,
"29000000093",3607495,MO,Total Flow,0.01,0.01
"29000000093",3607495,MO,Wet Weather Peak,,
"29000000097",3607505,MO,Municipal Flow,,
"29000000097",3607505,MO,Industrial Flow,,
"29000000097",3607505,MO,Infiltration Flow,,
"29000000097",3607505,MO,Total Flow,0.14,0.14
"29000000097",3607505,MO,Wet Weather Peak,,
"29001237019",1133586,MO,Municipal Flow,,
"29001237019",1133586,MO,Industrial Flow,,
"29001237019",1133586,MO,Infiltration Flow,,
"29001237019",1133586,MO,Total Flow,0.87,0.87
"29001237019",1133586,MO,Wet Weather Peak,,
"01000000110",3607685,AL,Municipal Flow,0,0.25
"01000000110",3607685,AL,Industrial Flow,,
"01000000110",3607685,AL,Infiltration Flow,,
"01000000110",3607685,AL,Total Flow,0,0.25
"01000000110",3607685,AL,Wet Weather Peak,,
"29000000149",3607688,MO,Municipal Flow,,
"29000000149",3607688,MO,Industrial Flow,,
"29000000149",3607688,MO,Infiltration Flow,,
"29000000149",3607688,MO,Total Flow,1,1
"29000000149",3607688,MO,Wet Weather Peak,,
"41000245001",1164459,OR,Municipal Flow,0.5,0.5
"41000245001",1164459,OR,Industrial Flow,,
"41000245001",1164459,OR,Infiltration Flow,,
"41000245001",1164459,OR,Total Flow,0.5,0.5
"41000245001",1164459,OR,Wet Weather Peak,,
"41000098001",1164355,OR,Municipal Flow,0.07,0.07
"41000098001",1164355,OR,Industrial Flow,,
"41000098001",1164355,OR,Infiltration Flow,,
"41000098001",1164355,OR,Total Flow,0.07,0.07
"41000098001",1164355,OR,Wet Weather Peak,,
"29000000151",3607709,MO,Municipal Flow,,
"29000000151",3607709,MO,Industrial Flow,,
"29000000151",3607709,MO,Infiltration Flow,,
"29000000151",3607709,MO,Total Flow,0,0
"29000000151",3607709,MO,Wet Weather Peak,,
"29000000152",3607713,MO,Municipal Flow,,
"29000000152",3607713,MO,Industrial Flow,,
"29000000152",3607713,MO,Infiltration Flow,,
"29000000152",3607713,MO,Total Flow,0.03,0.03
"29000000152",3607713,MO,Wet Weather Peak,,
"13000000421",3607712,GA,Municipal Flow,,
"13000000421",3607712,GA,Industrial Flow,,
"13000000421",3607712,GA,Infiltration Flow,,
"13000000421",3607712,GA,Total Flow,2,4
"13000000421",3607712,GA,Wet Weather Peak,1.5,
"29000000153",3607714,MO,Municipal Flow,,
"29000000153",3607714,MO,Industrial Flow,,
"29000000153",3607714,MO,Infiltration Flow,,
"29000000153",3607714,MO,Total Flow,0.01,0.01
"29000000153",3607714,MO,Wet Weather Peak,,
"29000000154",3607716,MO,Municipal Flow,,
"29000000154",3607716,MO,Industrial Flow,,
"29000000154",3607716,MO,Infiltration Flow,,
"29000000154",3607716,MO,Total Flow,0.01,0.01
"29000000154",3607716,MO,Wet Weather Peak,,
"29000000155",3607717,MO,Municipal Flow,,
"29000000155",3607717,MO,Industrial Flow,,
"29000000155",3607717,MO,Infiltration Flow,,
"29000000155",3607717,MO,Total Flow,0.01,0.01
"29000000155",3607717,MO,Wet Weather Peak,,
"29000000156",3607718,MO,Municipal Flow,0.065,0.065
"29000000156",3607718,MO,Industrial Flow,,
"29000000156",3607718,MO,Infiltration Flow,,
"29000000156",3607718,MO,Total Flow,0.065,0.065
"29000000156",3607718,MO,Wet Weather Peak,,
"54001592005",3515381,WV,Municipal Flow,0.3,0.3
"54001592005",3515381,WV,Industrial Flow,,
"54001592005",3515381,WV,Infiltration Flow,,
"54001592005",3515381,WV,Total Flow,0.3,0.3
"54001592005",3515381,WV,Wet Weather Peak,,
"36000000345",3607747,NY,Municipal Flow,,
"36000000345",3607747,NY,Industrial Flow,,
"36000000345",3607747,NY,Infiltration Flow,,
"36000000345",3607747,NY,Total Flow,0.5,0.56
"36000000345",3607747,NY,Wet Weather Peak,,
"36000000348",3607751,NY,Municipal Flow,,
"36000000348",3607751,NY,Industrial Flow,,
"36000000348",3607751,NY,Infiltration Flow,,
"36000000348",3607751,NY,Total Flow,0.02,0
"36000000348",3607751,NY,Wet Weather Peak,,
"54000000025",3607777,WV,Municipal Flow,0,0.03
"54000000025",3607777,WV,Industrial Flow,,
"54000000025",3607777,WV,Infiltration Flow,,
"54000000025",3607777,WV,Total Flow,0,0.03
"54000000025",3607777,WV,Wet Weather Peak,,
"54000000024",3607758,WV,Municipal Flow,0,0.03
"54000000024",3607758,WV,Industrial Flow,,
"54000000024",3607758,WV,Infiltration Flow,,
"54000000024",3607758,WV,Total Flow,0,0.03
"54000000024",3607758,WV,Wet Weather Peak,,
"54000000026",3607780,WV,Municipal Flow,0,0.24
"54000000026",3607780,WV,Industrial Flow,,
"54000000026",3607780,WV,Infiltration Flow,,
"54000000026",3607780,WV,Total Flow,0,0.24
"54000000026",3607780,WV,Wet Weather Peak,,
"29000000212",3607789,MO,Municipal Flow,,
"29000000212",3607789,MO,Industrial Flow,,
"29000000212",3607789,MO,Infiltration Flow,,
"29000000212",3607789,MO,Total Flow,11,11
"29000000212",3607789,MO,Wet Weather Peak,,
"36005180001",3484352,NY,Municipal Flow,0,0.05
"29000000214",3607794,MO,Municipal Flow,,
"29000000214",3607794,MO,Industrial Flow,,
"29000000214",3607794,MO,Infiltration Flow,,
"29000000214",3607794,MO,Total Flow,0.04,0.04
"29000000214",3607794,MO,Wet Weather Peak,,
"29000000222",3607801,MO,Municipal Flow,,
"29000000222",3607801,MO,Industrial Flow,,
"29000000222",3607801,MO,Infiltration Flow,,
"29000000222",3607801,MO,Total Flow,0.04,0.04
"29000000222",3607801,MO,Wet Weather Peak,,
"29000000230",3607809,MO,Municipal Flow,,
"29000000230",3607809,MO,Industrial Flow,,
"29000000230",3607809,MO,Infiltration Flow,,
"29000000230",3607809,MO,Total Flow,0.01,0.01
"29000000230",3607809,MO,Wet Weather Peak,,
"29000000235",3607814,MO,Municipal Flow,,
"29000000235",3607814,MO,Industrial Flow,,
"29000000235",3607814,MO,Infiltration Flow,,
"29000000235",3607814,MO,Total Flow,0.43,0.43
"29000000235",3607814,MO,Wet Weather Peak,,
"29000000237",3607817,MO,Municipal Flow,,
"29000000237",3607817,MO,Industrial Flow,,
"29000000237",3607817,MO,Infiltration Flow,,
"29000000237",3607817,MO,Total Flow,0.009,0.009
"29000000237",3607817,MO,Wet Weather Peak,,
"29000000484",3607819,MO,Municipal Flow,,
"29000000484",3607819,MO,Industrial Flow,,
"29000000484",3607819,MO,Infiltration Flow,,
"29000000484",3607819,MO,Total Flow,0.03,0.03
"29000000484",3607819,MO,Wet Weather Peak,,
"29000000239",3607820,MO,Municipal Flow,,
