Place ID,order_key,PDF_File,as_of_dates,n_snapshots
236292,439953,R5-2023-0025-013_NOA.pdf,2026-08-13,1
236297,133542,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236297,397371,97-10-DWQ.pdf,2026-08-13,1
236309,147221,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236309,426845,Lakeshore Resort_NOA 2014-0153-DWQ_.pdf,2026-08-13,1
236336,146005,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236378,400175,6-02-0053A2 WDR Los Angeles County Sanitation District No. 14 Lancaster Water Reclamation Plant.pdf,2021-06-01;2022-06-01,2
236378,400175,R6V-2006-0035 LACSD 14.WDR.Final.pdf,2021-06-01;2022-06-01,2
236378,449006,r6v-2022-0023-lacsd-rev-wdr.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
236596,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236597,,,2021-06-01;2022-06-01,2
236597,450979,LGVSD Notice of Applicability Package.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
236598,439063,Nutrient Watershed Permit - R2-2014-0014.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236598,439063,R2-2015-0021.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236598,439063,R2-2020-0022.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236601,317955,WDR R3-2006-0041 final.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236649,384618,AmendedOrder.pdf,2021-06-01,1
236649,384618,AmendingOrder.pdf,2021-06-01,1
236649,384618,SJCOOFinalAmendingOrder.pdf,2021-06-01,1
236649,438059,AmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
236649,438059,AmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
236649,438059,SJCOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
236649,438059,amended_order_sjcoo signed dwg 03-19-25.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
236649,438059,att._1_to_amending_order_sjcoo.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
236649,438059,r9-2022-0005-a1_v3 signed dwg 03-28-24.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
236649,438059,r9_2022_0005_sjcoo_signature signed dwg 03-18-22.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
236755,195114,,2026-08-13,1
236755,82-098,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236765,145366,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236772,144869,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236772,443834,NOA Tejon Pass Safety Roadside Rest Area Wastewater Treatment Facility.pdf,2026-08-13,1
236786,145756,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236838,141278,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
236838,374244,RM374244.pdf,2026-08-13,1
236857,131463,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236887,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236888,140611,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236926,194678,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236941,439593,20_0024_LewistonCSD_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236967,148508,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
236985,147601,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237060,415997,lindacwd_wwtp_npdes_osb.pdf,2021-06-01;2022-06-01,2
237060,415997,r5-2006-0096.pdf,2021-06-01;2022-06-01,2
237060,415997,r5-2012-0034.pdf,2021-06-01;2022-06-01,2
237060,415997,r5-2017-0094-01_npdes.pdf,2021-06-01;2022-06-01,2
237060,450326,lindacwd_wwtp_npdes_osb.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237060,450326,r5-2006-0096.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237060,450326,r5-2012-0034.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237060,450326,r5-2017-0094-01_npdes.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237060,450326,r5-2022-0070_npdes.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
237069,141384,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237113,132994,r5-2004-0078.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
237113,421200,San Joaquin County_ NOA.pdf,2026-08-13,1
237114,143799,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237123,376175,WDR & WRR R3-2010-0010 Lions Gate Golf Partners.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237149,143454,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
237149,454556,NOA_MRP_LittleBear_0153_2023_final.pdf,2026-08-13,1
237194,89-125,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237195,443265,DSRSD - R2-2017-0017.pdf,2022-06-01,1
237195,443265,EBDA - R2-2017-0016.pdf,2021-06-01;2022-06-01,2
237195,443265,LAVWMA - R2-2021-0007.pdf,2022-06-01,1
237195,443265,Nutrient Watershed Permit - R2-2014-0014.pdf,2022-06-01,1
237195,443265,R2-2012-0004.pdf,2022-06-01,1
237195,443265,R2-2016-0015.pdf,2022-06-01,1
237195,448551,City of Livermore - R2-2017-0018.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,City of Livermore - R2-2022-2025.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
237195,448551,EBDA - R2-2017-0016.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,EBDA - R2-2022-0023.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
237195,448551,LAVWMA - R2-2021-0007.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
237195,448551,Nutrient Watershed Permit - R2-2014-0014.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,R2-2012-0004.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,R2-2012-0006.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,R2-2016-0015.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
237195,448551,R2-2018-0010.pdf,2023-06-01,1
237252,340054,R5-2007-0179.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237286,91-054,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237295,416904,20_0002_Loleta_CSD_WDR and Recycling NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237295,416904,R1-2008-0001.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
237315,383021,Lompoc Order No. R3-2006-0037.pdf,2021-06-01,1
237315,383021,NPDES_R3-2011-0211_Lompoc_WW_Reclamation.pdf,2021-06-01,1
237315,447545,Lompoc Order No. R3-2006-0037.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
237315,447545,NPDES_R3-2011-0211_Lompoc_WW_Reclamation.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
237315,447545,lompoc_finalorder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
237325,146806,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237395,296613,Los Alamos OrderNo R3-2005-0133.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
237395,448961,08-24-2022_WDR_Los Alamos NOA MRP Final.pdf,2026-08-13,1
237396,384629,ACOOFinalAmendedOrder.pdf,2021-06-01,1
237396,384629,ACOOFinalAmendingOrder.pdf,2021-06-01,1
237396,446048,ACOOFinalAmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
237396,446048,ACOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
237396,446048,r9_2022_0006_acoo_signature signed dwg 03-18-21.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
237543,142567,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237748,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237867,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
237922,136251,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
238315,,,2026-08-13,1
238315,395742,5322_R4-2014-0040_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
238365,428207,r5-2008-0156.pdf,2021-06-01;2022-06-01;2023-06-01,3
238365,428207,r5-2014-0007_npdes.pdf,2021-06-01;2022-06-01;2023-06-01,3
238365,428207,r5-2018-0081-01_npdes.pdf,2021-06-01;2022-06-01;2023-06-01,3
238365,428207,r5-2018-0081.pdf,2021-06-01;2022-06-01;2023-06-01,3
238365,428207,r5-2023-0014_npdes_ao.pdf,2021-06-01;2022-06-01;2023-06-01,3
238365,456827,r5-2008-0156.pdf,2024-06-01;2025-06-01;2026-06-01,3
238365,456827,r5-2014-0007_npdes.pdf,2024-06-01;2025-06-01;2026-06-01,3
238365,456827,r5-2018-0081-01_npdes.pdf,2024-06-01;2025-06-01;2026-06-01,3
238365,456827,r5-2018-0081.pdf,2024-06-01;2025-06-01;2026-06-01,3
238365,456827,r5-2023-0014_npdes_ao.pdf,2024-06-01;2025-06-01;2026-06-01,3
238365,456827,r5-2024-0024_npdes.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
238562,385694,5662_R4-2007-0047_WDR_PKG.pdf,2021-06-01,1
238562,385694,5662_R4-2015-0123_WDR_PKG.pdf,2021-06-01,1
238562,447474,5662_R4-2007-0047_WDR_PKG.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
238562,447474,5662_R4-2015-0123_WDR_PKG.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
238562,447474,5662_R4-2022-0032_WDR_PKG.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
238646,385612,5059_R4-2007-0048_WDR_PKG.pdf,2021-06-01,1
238646,385612,5059_R4-2015-0124_WDR_PKG.pdf,2021-06-01,1
238646,445113,5059_R4-2007-0048_WDR_PKG.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
238646,445113,5059_R4-2015-0124_WDR_PKG.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
238646,445113,5059_R4-2021-0142_WDR_PKG (signed).pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
239038,132842,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239130,147706,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239190,132995,r5-2004-0085.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239283,145892,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239291,147525,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239317,139078,,2021-06-01;2022-06-01;2023-06-01,3
239317,453105,22_0003_ManilaCSD_WDR_Final_signed.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
239343,442750,R5-2009-0095.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239343,442750,R5-2015-0044.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239343,442750,r5-2015-0026.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239343,442750,r5-2021-0003_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239343,465663,r5-2026-0034_npdes.pdf,2026-08-13,1
239451,R2-2002-0067,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239497,423353,Final Order_Tiburon (R2-2013-0027) (signed copy).pdf,2021-06-01;2022-06-01;2023-06-01,3
239497,423353,Nutrient Watershed Permit - R2-2014-0014.pdf,2021-06-01;2022-06-01;2023-06-01,3
239497,423353,Tiburon R2-2018-0038.pdf,2021-06-01;2022-06-01;2023-06-01,3
239497,454699,Final Order_Tiburon (R2-2013-0027) (signed copy).pdf,2024-06-01;2025-06-01;2026-06-01,3
239497,454699,Nutrient Watershed Permit - R2-2014-0014.pdf,2024-06-01;2025-06-01;2026-06-01,3
239497,454699,R2-2023-0018.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
239497,454699,Tiburon R2-2018-0038.pdf,2024-06-01;2025-06-01;2026-06-01,3
239498,409704,Nutrient Watershed Permit - R2-2014-0014.pdf,2021-06-01,1
239498,409704,R2-2016-0042.pdf,2021-06-01,1
239498,444891,Nutrient Watershed Permit - R2-2014-0014.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
239498,444891,Paradise Cove - R2-2021-0017.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
239498,444891,R2-2016-0042.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
239542,78-053,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239543,146330,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239543,440058,Mariposa Pines WWTF NOA.pdf,2026-08-13,1
239591,145323,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239729,148426,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239773,148495,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239789,93-090,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239874,362045,R5-2009-0009.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239874,368841,R5-2009-0109.pdf,2026-08-13,1
239875,139795,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239875,433003,NOA_Maxwell SRRA.pdf,2026-08-13,1
239889,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
239947,144179,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
239947,393483,,2026-08-13,1
240000,411810,r5-2017-0078.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240003,144996,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240003,379426,,2026-08-13,1
240004,144182,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240004,393488,,2026-08-13,1
240093,402457,080618_0039_NPDES_McKinleyvilleCSD.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
240093,402457,18_0032_McKinleyville_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
240093,402457,wqo2011_0008.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
240093,454586,080618_0039_NPDES_McKinleyvilleCSD.pdf,2025-06-01;2026-06-01,2
240093,454586,18_0032_McKinleyville_NPDES.pdf,2025-06-01;2026-06-01,2
240093,454586,2024_0023_mckinleyville_sc_npdes_signed.pdf,2025-06-01;2026-06-01;2026-08-13,3
240093,454586,wqo2011_0008.pdf,2025-06-01;2026-06-01,2
240168,326031,WDR R3-2007-0029 signed.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240168,464632,3-23-26_NOA_MRP_TempletonCSD.pdf,2026-08-13,1
240177,324379,Order No.R9-2007-0018.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240289,2014-0153-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240307,399815,10_0020_NPDES_WDR_MendocinoCityCSD_EPA_copy.pdf,2021-06-01;2022-06-01,2
240307,399815,15_0039_MendocinoCityCSD_WWTP_.pdf,2021-06-01;2022-06-01,2
240307,446770,10_0020_NPDES_WDR_MendocinoCityCSD_EPA_copy.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
240307,446770,15_0039_MendocinoCityCSD_WWTP_.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
240307,446770,22_01mendo_npdes.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
240318,443040,051105-AnchorBayWWTF_WDRs.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240318,443040,10_0038_NPDES_MCWWD2_AnchorBay.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240318,443040,16_0006_AnchorBayWWTF_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240318,443040,21_0005_AnchorBay_WWTF_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240362,144930,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240362,419341,Los Banos Migrant NOA .pdf,2026-08-13,1
240555,140207,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240555,393527,,2026-08-13,1
240655,146902,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240716,147147,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240791,429384,Millbrae - Final Ordersigned.pdf,2021-06-01;2022-06-01;2023-06-01,3
240791,429384,Nutrient Watershed Permit - R2-2014-0014.pdf,2021-06-01;2022-06-01;2023-06-01,3
240791,456225,Millbrae - Final Ordersigned.pdf,2024-06-01;2025-06-01;2026-06-01,3
240791,456225,Nutrient Watershed Permit - R2-2014-0014.pdf,2024-06-01;2025-06-01;2026-06-01,3
240791,456225,R2-2024-0005 (Millbrae NPDES Permit).pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
240826,144660,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240826,417945,NOA_MLSRA_WWTF.pdf,2026-08-13,1
240864,401816,R5-2015-0073.pdf,2021-06-01;2022-06-01;2023-06-01,3
240864,445294,r5-2023-0040_npdes.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
240892,,,2021-06-01;2022-06-01,2
240892,445353,Mira Bella WWTF_NOA_2014-0153-DWQ-R5379.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
240914,194965,,2026-08-13,1
240914,86-231,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
240917,430374,19_0002_Miranda_CSD_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240951,430892,MHCSD Order R3-2019-0042-5-17-2019_signed.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
240951,430892,wdr_standard_provisions_2013.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241053,384629,ACOOFinalAmendedOrder.pdf,2021-06-01,1
241053,384629,ACOOFinalAmendingOrder.pdf,2021-06-01,1
241053,446048,ACOOFinalAmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
241053,446048,ACOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
241053,446048,r9_2022_0006_acoo_signature signed dwg 03-18-21.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
241099,327478,R5-2006-0114-001.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241099,327478,R5-2006-0114.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241099,327478,R5-2016-0068.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241111,148662,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241143,141280,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241146,413899,R5-2008-0059-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241146,413899,r5-2008-0059-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241146,413899,r5-2012-0031.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241146,413899,r5-2017-0064.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241146,448536,,2026-08-13,1
241188,148398,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241192,141093,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241264,138753,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241266,136685,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241288,388741,Montecito SD WWTP NPDES Permit R3-2012-0016.pdf,2021-06-01;2022-06-01,2
241288,388741,Montecito.pdf,2021-06-01;2022-06-01,2
241288,449423,20220829_Order R3-2022-0010_Final (ACC).pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
241288,449423,Montecito SD WWTP NPDES Permit R3-2012-0016.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
241288,449423,Montecito.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
241299,447411,Monterey Bay Academy NOA MRP_Final.pdf,2026-08-13,1
241299,87-07501,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241305,148201,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241305,449261,09-20-2022_R3-2020-0020 NOA MRP Chualar_Final.pdf,2026-08-13,1
241306,144332,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241306,447419,5-5-22_Monterey Dunes Mutual Water Association draft NOA MRP_final.pdf,2026-08-13,1
241376,86-028,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
241479,,,2026-08-13,1
241479,418033,Final R3-2017-0050.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241479,418033,MorroBayCayucosAdoptedPermit.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241540,384618,AmendedOrder.pdf,2021-06-01,1
241540,384618,AmendingOrder.pdf,2021-06-01,1
241540,384618,SJCOOFinalAmendingOrder.pdf,2021-06-01,1
241540,438059,AmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
241540,438059,AmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
241540,438059,SJCOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
241540,438059,amended_order_sjcoo signed dwg 03-19-25.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
241540,438059,att._1_to_amending_order_sjcoo.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
241540,438059,r9-2022-0005-a1_v3 signed dwg 03-28-24.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
241540,438059,r9_2022_0005_sjcoo_signature signed dwg 03-18-22.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
241545,145708,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
241545,414836,2014-0153-DWQ-R5284.pdf,2026-08-13,1
241598,416414,R5-2017-0119.pdf,2021-06-01;2022-06-01;2023-06-01,3
241598,416414,r5-2007-0039.pdf,2021-06-01;2022-06-01;2023-06-01,3
241598,416414,r5-2013-0004.pdf,2021-06-01;2022-06-01;2023-06-01,3
241598,416414,r5-2014-0122.pdf,2021-06-01;2022-06-01;2023-06-01,3
241598,453528,R5-2017-0119.pdf,2024-06-01;2025-06-01;2026-06-01,3
241598,453528,r5-2007-0039.pdf,2024-06-01;2025-06-01;2026-06-01,3
241598,453528,r5-2013-0004.pdf,2024-06-01;2025-06-01;2026-06-01,3
241598,453528,r5-2014-0122.pdf,2024-06-01;2025-06-01;2026-06-01,3
241598,453528,r5-2023-0033-01_npdes.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
241598,453528,r5-2023-0033_npdes.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
241598,453528,r5-2023-0033_npdes_mod.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
241740,429636,Final_Order_M1W.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
