"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"06005022001",1175543,CA,Collection: Separate Sewers,No Change
"46000006001",1179114,SD,Treatment Plant,No Change
"24000300161",1214477,MD,Collection: Separate Sewers,No Change
"33000156001",1101005,NH,Collection: Separate Sewers,No Change
"01000248001",1102078,AL,Collection: Separate Sewers,Rehabilitation
"05000002001",1104852,AR,Collection: Separate Sewers,Rehabilitation
"05000002001",1104852,AR,Collection: Separate Sewers,Replacement
"05000002001",1104852,AR,Collection: Separate Sewers,Increase Capacity
"05000002001",1104852,AR,Collection: Separate Sewers,Expansion
"05000002001",1104852,AR,Collection: Separate Sewers,Process Improvement
"05000002001",1104852,AR,Collection: Separate Sewers,Instrumentation/Electrical/Laboratory
"05000002001",1104852,AR,Collection: Separate Sewers,Improve Energy Efficiency
"05000002001",1104852,AR,Collection: Separate Sewers,Improve Water Efficiency
"05000003003",1104856,AR,Treatment Plant,No Change
"05000140001",1104972,AR,Collection: Separate Sewers,No Change
"05000164001",1104995,AR,Collection: Separate Sewers,Rehabilitation
"05000164001",1104995,AR,Collection: Separate Sewers,Replacement
"05000587001",1105387,AR,Treatment Plant,No Change
"13000216007",1109267,GA,Treatment Plant,Rehabilitation
"13000521001",1109321,GA,Collection: Pump Stations,Rehabilitation
"17000089001",1113375,IL,Collection: Separate Sewers,No Change
"36003119004",1220562,NY,Treatment Plant,No Change
"48007021004",3513478,TX,Treatment Plant,No Change
"48007021004",3513478,TX,Collection: Separate Sewers,No Change
"51070000009",3513920,VA,Collection: Separate Sewers,No Change
"26000700002",3514736,MI,Collection: Separate Sewers,No Change
"33000214002",3522145,NH,Unregulated Community Stormwater,Rehabilitation
"33000214002",3522145,NH,Unregulated Community Stormwater,Replacement
"33000214002",3522145,NH,Unregulated Community Stormwater,Process Improvement
"33000214002",3522145,NH,Unregulated Community Stormwater,Increase Level Of Treatment
"48000001004",1182784,TX,Treatment Plant,No Change
"53200802008",3506060,WA,Phase II MS4,Rehabilitation
"53200802008",3506060,WA,Phase II MS4,Replacement
"53200802008",3506060,WA,Phase II MS4,Process Improvement
"34007119001",1073868,NJ,Collection: Separate Sewers,No Change
"12000109001",1078256,FL,Treatment Plant,No Change
"20000670001",1130360,KS,Collection: Separate Sewers,No Change
"20001003001",1130481,KS,Treatment Plant,No Change
"29001100001",1133379,MO,Treatment Plant,No Change
"29001153001",1133478,MO,Collection: Separate Sewers,No Change
"29001183001",1133507,MO,Treatment Plant,No Change
"29001193006",1133528,MO,Treatment Plant,Increase Level Of Treatment
"29004120001",1134130,MO,Collection: Separate Sewers,Rehabilitation
"31001205001",1145921,NE,Treatment Plant,Rehabilitation
"31001205001",1145921,NE,Treatment Plant,Process Improvement
"31001205001",1145921,NE,Treatment Plant,Increase Level Of Treatment
"31001205001",1145921,NE,Treatment Plant,Improve Water Efficiency
"31001435001",1145949,NE,Collection: Separate Sewers,No Change
"31001462001",1145955,NE,Treatment Plant,No Change
"31001975001",1146019,NE,Treatment Plant,Instrumentation/Electrical/Laboratory
"38000189001",1151432,ND,Collection: Separate Sewers,No Change
"12000263002",3052168,FL,Phase II MS4,Rehabilitation
"02000500033",3106516,AK,Collection: Separate Sewers,No Change
"01000080001",1101911,AL,Collection: Separate Sewers,Replacement
"01000080001",1101911,AL,Collection: Pump Stations,No Change
"01000369001",1102178,AL,Collection: Separate Sewers,No Change
"30000101001",1159159,MT,Treatment Plant,No Change
"30000101001",1159159,MT,Collection: Separate Sewers,No Change
"47000260001",1166011,TN,Treatment Plant,No Change
"47000695001",1166085,TN,Onsite Wastewater Treatment System,Process Improvement
"47001075001",1166161,TN,Treatment Plant,Increase Capacity
"53000990001",1180891,WA,Collection: Combined Sewers,Rehabilitation
"53000990001",1180891,WA,Collection: Combined Sewers,Process Improvement
"53000990001",1180891,WA,Collection: Pump Stations,Rehabilitation
"53000990001",1180891,WA,Collection: Pump Stations,Replacement
"53000990001",1180891,WA,Collection: Pump Stations,Process Improvement
"53001735001",1180998,WA,Treatment Plant,No Change
"53002070001",1181028,WA,Collection: Separate Sewers,No Change
"53002435001",1181068,WA,Treatment Plant,Process Improvement
"53002435001",1181068,WA,Collection: Separate Sewers,No Change
"06008062001",1176010,CA,Collection: Separate Sewers,Rehabilitation
"06008062001",1176010,CA,Collection: Separate Sewers,Replacement
"53001500001",1180967,WA,Treatment Plant,No Change
"12000125001",1078270,FL,Treatment Plant,Rehabilitation
"12000125001",1078270,FL,Treatment Plant,Replacement
"12000125001",1078270,FL,Water Reuse,No Change
"39004718001",1081221,OH,Collection: Separate Sewers,Rehabilitation
"39004718001",1081221,OH,Collection: Separate Sewers,Replacement
"26000068002",1088350,MI,Treatment Plant,No Change
"26000068002",1088350,MI,Collection: Combined Sewers,No Change
"26000501001",1088555,MI,Collection: Combined Sewers,No Change
"25000035001",1092337,MA,Collection: Combined Sewers,Process Improvement
"25000221001",1092506,MA,Collection: Separate Sewers,No Change
"40000010001",1172428,OK,Collection: Separate Sewers,Rehabilitation
"40000542001",1172754,OK,Collection: Separate Sewers,Rehabilitation
"39000331002",3387257,OH,Collection: Separate Sewers,No Change
"06005511003",3477617,CA,Collection: Separate Sewers,No Change
"08209000084",3500236,CO,Collection: Separate Sewers,Rehabilitation
"08209000084",3500236,CO,Collection: Separate Sewers,Replacement
"08209000084",3500236,CO,Collection: Separate Sewers,Expansion
"09001420002",1071947,CT,Collection: Separate Sewers,No Change
"34002528001",1073610,NJ,Collection: Separate Sewers,No Change
"22003281001",1168485,LA,Treatment Plant,No Change
"22009051022",1168648,LA,Collection: Pump Stations,No Change
"48007012004",1065898,TX,Collection: Separate Sewers,No Change
"08000338001",1067124,CO,Treatment Plant,No Change
"08000338001",1067124,CO,Collection: Separate Sewers,No Change
"04002302001",1069598,AZ,Treatment Plant,Rehabilitation
"34001346001",1073434,NJ,Collection: Separate Sewers,No Change
"34006039001",1073788,NJ,Treatment Plant,Process Improvement
"34006039001",1073788,NJ,Treatment Plant,Improve Energy Efficiency
"34006039001",1073788,NJ,Treatment Plant,Renewable Energy
"34007031001",1073858,NJ,Collection: Separate Sewers,Rehabilitation
"34007031001",1073858,NJ,Collection: Separate Sewers,Replacement
"12000379002",1078428,FL,Treatment Plant,No Change
"39000391001",1080804,OH,Collection: Separate Sewers,No Change
"39004648001",1081205,OH,Collection: Separate Sewers,No Change
"48001019001",1182888,TX,Treatment Plant,No Change
"48001140001",1182943,TX,Treatment Plant,No Change
"48001233001",1183012,TX,Collection: Separate Sewers,No Change
"48001234001",1183013,TX,Collection: Separate Sewers,No Change
"48003003001",1183168,TX,Collection: Separate Sewers,No Change
"17005310001",1232744,IL,Collection: Combined Sewers,No Change
"17005310001",1232744,IL,Collection: Separate Sewers,No Change
"22003256001",1237431,LA,Treatment Plant,No Change
"12000300003",2943842,FL,Unregulated Community Stormwater,No Change
"06002039001",1175297,CA,Collection: Separate Sewers,Rehabilitation
"06002039001",1175297,CA,Collection: Separate Sewers,Replacement
"06002039001",1175297,CA,Collection: Separate Sewers,Increase Capacity
"06008078001",1176024,CA,Collection: Separate Sewers,No Change
"53000190001",1180763,WA,Treatment Plant,Process Improvement
"53000190001",1180763,WA,Treatment Plant,Instrumentation/Electrical/Laboratory
"53000190001",1180763,WA,Treatment Plant,Increase Level Of Treatment
"53000190001",1180763,WA,Treatment Plant,Improve Energy Efficiency
"55000000244",3612686,WI,Agriculture - Animals,Rehabilitation
"55000000244",3612686,WI,Agriculture - Animals,Expansion
"51000000171",3612828,VA,Collection: Separate Sewers,New
"41000000011",3606754,OR,Onsite Wastewater Treatment System,Rehabilitation
"41000000011",3606754,OR,Onsite Wastewater Treatment System,Replacement
"17000524001",1113801,IL,Collection: Interceptor Sewers,Expansion
"29000000028",3607379,MO,Collection: Separate Sewers,No Change
"36006031003",3487170,NY,Collection: Pump Stations,New
"29000000034",3607391,MO,Treatment Plant,Increase Level Of Treatment
"29000000039",3607404,MO,Treatment Plant,No Change
"29000000055",3607421,MO,Collection: Separate Sewers,No Change
"29000000066",3607439,MO,Collection: Separate Sewers,Rehabilitation
"29000000139",3607595,MO,Treatment Plant,Increase Level Of Treatment
"08000000191",3608785,CO,Storage Tanks,New
"27000197001",1148059,MN,Collection: Pump Stations,No Change
"37000000086",3609638,NC,Unregulated Community Stormwater,Rehabilitation
"37000000086",3609638,NC,Unregulated Community Stormwater,Replacement
"37000000086",3609638,NC,Unregulated Community Stormwater,Increase Capacity
"37000000086",3609638,NC,Unregulated Community Stormwater,Process Improvement
"37000000086",3609638,NC,Unregulated Community Stormwater,Increase Level Of Treatment
"25000075004",3611891,MA,Onsite Wastewater Treatment System,No Change
"49000073001",1170427,UT,Storage Facility,No Change
"05000000021",3612665,AR,Unregulated Community Stormwater,Redevelopment
"05000000021",3612665,AR,Unregulated Community Stormwater,Climate Change Adaptation
"35000000179",3613613,NM,Treatment Plant,New
"41000000168",3610777,OR,Onsite Wastewater Treatment System,Rehabilitation
"41000000168",3610777,OR,Onsite Wastewater Treatment System,Replacement
"08000000081",3608436,CO,Agriculture - Animals,New
"41000000107",3608709,OR,Agriculture - Cropland,No Change
"19000000064",3608216,IA,Onsite Wastewater Treatment System,Rehabilitation
"19000000064",3608216,IA,Onsite Wastewater Treatment System,Expansion
"36002001003",1220307,NY,Collection: Pump Stations,Rehabilitation
"36002001003",1220307,NY,Collection: Pump Stations,Climate Change Adaptation
"04000000127",3608976,AZ,Collection: Separate Sewers,Rehabilitation
"04000000127",3608976,AZ,Collection: Separate Sewers,Process Improvement
"34006012001",1073782,NJ,Biosolids Handling Facility,Rehabilitation
"34006012001",1073782,NJ,Biosolids Handling Facility,Replacement
"27000198001",1148060,MN,Collection: Pump Stations,No Change
"40000000004",3610814,OK,Unregulated Community Stormwater,Rehabilitation
"01000264001",1102094,AL,Collection: Pump Stations,Rehabilitation
"08000000344",3611253,CO,Phase II MS4,New
"36003300001",414481,NY,Agriculture - Animals,Rehabilitation
"55009620001",1206897,WI,Collection: Combined Sewers,Replacement
"39008708001",1081661,OH,Collection: Pump Stations,New
"55004050001",1206577,WI,Collection: Separate Sewers,No Change
"19000000182",3611427,IA,Phase II MS4,Rehabilitation
"19000000183",3611430,IA,Phase II MS4,Rehabilitation
"19000000183",3611430,IA,Phase II MS4,Expansion
"19000000183",3611430,IA,Phase II MS4,Process Improvement
"19000000183",3611430,IA,Phase II MS4,Increase Level Of Treatment
"50000000035",3609013,VT,Agriculture - Cropland,No Change
"54000000096",3612581,WV,Unregulated Community Stormwater,Replacement
"37000000277",3612636,NC,Onsite Wastewater Treatment System,Replacement
"37000000277",3612636,NC,Onsite Wastewater Treatment System,Expansion
"46000052001",1179155,SD,Collection: Pump Stations,New
"39000329001",1080739,OH,Collection: Pump Stations,Replacement
"39000329001",1080739,OH,Collection: Pump Stations,Expansion
"51000000212",3613194,VA,Onsite Wastewater Treatment System,No Change
"53000000127",3613326,WA,Collection: Interceptor Sewers,Rehabilitation
"53000000127",3613326,WA,Collection: Interceptor Sewers,Replacement
"53000000127",3613326,WA,Collection: Interceptor Sewers,Process Improvement
"39001918001",1080970,OH,Biosolids Handling Facility,Replacement
"13000000210",3607141,GA,Unregulated Community Stormwater,Rehabilitation
"13000000210",3607141,GA,Unregulated Community Stormwater,Replacement
"16000155001",1128683,ID,Treatment Plant,Rehabilitation
"16000155001",1128683,ID,Treatment Plant,Replacement
"16000155001",1128683,ID,Treatment Plant,Increase Capacity
"16000155001",1128683,ID,Treatment Plant,Process Improvement
"16000155001",1128683,ID,Treatment Plant,Instrumentation/Electrical/Laboratory
"16000155001",1128683,ID,Treatment Plant,Increase Level Of Treatment
"16000155001",1128683,ID,Treatment Plant,Improve Energy Efficiency
"16000155001",1128683,ID,Treatment Plant,Improve Water Efficiency
"36000000266",3606809,NY,Phase II MS4,New
"17000000039",3608172,IL,Treatment Plant,New
"25000580002",3609944,MA,Unregulated Community Stormwater,Process Improvement
"42000000094",3611804,PA,Agriculture - Cropland,No Change
"36000000590",3612086,NY,Unregulated Community Stormwater,Rehabilitation
"36000000607",3612104,NY,Unregulated Community Stormwater,Rehabilitation
"55005290001",1206731,WI,Collection: Separate Sewers,No Change
"27000000049",3609043,MN,Onsite Wastewater Treatment System,Replacement
"27000000049",3609043,MN,Onsite Wastewater Treatment System,Expansion
"09001440001",1071949,CT,Collection: Pump Stations,Rehabilitation
"05000332001",1105153,AR,Collection: Pump Stations,New
"55000000299",3613079,WI,Onsite Wastewater Treatment System,Expansion
"27044000601",451857,MN,Collection: Pump Stations,No Change
"08000000272",3609233,CO,Hydromodification,New
"48000000113",3609250,TX,Treatment Plant,New
"48000000114",3609253,TX,Onsite Wastewater Treatment System,Abandonment
"08000036001",1066839,CO,Collection: Interceptor Sewers,Rehabilitation
"08000036001",1066839,CO,Collection: Interceptor Sewers,Replacement
"08000036001",1066839,CO,Collection: Interceptor Sewers,Expansion
"27044000211",425905,MN,Collection: Pump Stations,No Change
"54000000073",3610190,WV,Phase II MS4,Rehabilitation
"54000000073",3610190,WV,Phase II MS4,Replacement
"48000000285",3610986,TX,Agriculture - Cropland,Expansion
"38000361001",1151597,ND,Collection: Pump Stations,Replacement
"12000000006",3606817,FL,Collection: Separate Sewers,Rehabilitation
"12000000006",3606817,FL,Collection: Separate Sewers,Replacement
"12000000006",3606817,FL,Collection: Separate Sewers,Expansion
"55000000239",3612614,WI,Hydromodification,New
"34001277001",1073398,NJ,Collection: Interceptor Sewers,New
"13000000643",3611293,GA,Collection: Pump Stations,No Change
"36000000540",3611675,NY,Ground Water - Unknown Source,New
"36000000554",3611689,NY,Ground Water - Unknown Source,New
"25000155004",3611962,MA,Onsite Wastewater Treatment System,No Change
"44000000067",3613563,RI,Sanitary Landfills,Rehabilitation
"44000000067",3613563,RI,Sanitary Landfills,Replacement
"44000000067",3613563,RI,Sanitary Landfills,Increase Level Of Treatment
"05000000123",3614185,AR,Unregulated Community Stormwater,Rehabilitation
"05000000135",3614199,AR,Unregulated Community Stormwater,Rehabilitation
"05000000159",3614224,AR,Phase II MS4,Rehabilitation
"39000000156",3609004,OH,Collection: Separate Sewers,No Change
"13000000861",3614274,GA,Collection: Separate Sewers,No Change
"29000000270",3607858,MO,Treatment Plant,No Change
"36000000562",3611808,NY,Agriculture - Animals,New
"18000000107",3612188,IN,Unregulated Community Stormwater,Expansion
